accession,model_name,embedding_type_id,layer_index,go_id,category,evidence_code,go_description,distance,protein_id,organism,gene_name,support_count,reliability_index,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference,distance_metric,distance_threshold,model_support,n_models_total,model_consistency,layer_support,n_layers_model,layer_support_norm,support_count_norm,collapsed_support_norm,alignment_norm,score,best_model,best_layer,score_global
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0150104,P,IMP,transport across blood-brain barrier,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0160056,C,TAS,macropinosome membrane,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,2,1,GO:0016020,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.369272,0.58701952,Prost-T5,12,0.58701952
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0170014,C,IDA,ankyrin-1 complex,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0032991,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:1900016,P,IDA,negative regulation of cytokine production involved in inflammatory response,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,20,GO:1900168,P,IDA,positive regulation of glial cell-derived neurotrophic factor production,0.0052,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9948,4,3,"GO:0001819, GO:0010468, GO:0010628",18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.4,0.2490235,0.59901176,Prost-T5,20,0.59901176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:1901480,F,IDA,oleate transmembrane transporter activity,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,1,1,GO:0005324,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.230693,0.29183888,ESM,33,0.29183888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:1902430,P,IGI,negative regulation of amyloid-beta formation,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,1,1,GO:1902991,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.1,0.2277995,0.33079992,Prost-T5,12,0.33079992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:1902564,P,TAS,negative regulation of neutrophil activation,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:1902600,P,IDA,proton transmembrane transport,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,0,0,,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2289475,0.2830316,ESM3c,18,0.2830316
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:1902950,P,IGI,regulation of dendritic spine maintenance,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:1903426,P,IDA,regulation of reactive oxygen species biosynthetic process,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,0,0,,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2289475,0.2830316,ESM3c,18,0.2830316
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:1903561,C,IDA,extracellular vesicle,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:1903589,P,IGI,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,1,1,GO:0008284,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,1.0,0.672,Prost-T5,12,0.672
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:1904018,P,IMP,positive regulation of vasculature development,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,ESM3c,18,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:1904139,P,TAS,regulation of microglial cell migration,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55501952,Prost-T5,12,0.55501952
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:1904646,P,IDA,cellular response to amyloid-beta,0.0022,FPR2_HUMAN,Homo sapiens (Human).,FPR2,2,0.9978,0,0,,29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.2,0.0,0.3965055,0.57508888,Prot-T5,24,0.57508888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:1904797,P,IMP,negative regulation of core promoter binding,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:1905144,P,IDA,response to acetylcholine,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:1905394,F,IDA,retromer complex binding,0.0606,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9394,1,1,GO:0044877,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.2225085,0.4979053600000001,ESM,33,0.4979053600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:1905908,P,IGI,positive regulation of amyloid fibril formation,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:1990350,C,IPI,glucose transporter complex,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,1,1,GO:0032991,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.1,0.236056,0.46936896000000006,Ankh3-Large,32,0.46936896000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:1990379,P,IMP,lipid transport across blood-brain barrier,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:1990535,P,IGI,neuron projection maintenance,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:1990806,P,IDA,ligand-gated ion channel signaling pathway,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,1,1,GO:0007165,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.1,0.2277995,0.33079992,Prost-T5,12,0.33079992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:2000379,P,TAS,positive regulation of reactive oxygen species metabolic process,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,0,0,,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,1.0,0.656,Prost-T5,12,0.656
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,20,GO:2000448,P,IMP,positive regulation of macrophage migration inhibitory factor signaling pathway,0.0025,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9975,1,1,GO:0001961,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.41239899999999996,0.5775838400000001,Prost-T5,20,0.5775838400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:2000726,P,IGI,negative regulation of cardiac muscle cell differentiation,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:2001199,P,TAS,negative regulation of dendritic cell differentiation,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
